"","GeoName","2024"
"4959","Maryland",79708331
"4960","Maryland",77124753
"4961","Maryland",25917972
"4962","Maryland",25317744
"4963","Maryland",600228
"4964","Maryland",233609
"4965","Maryland",351981
"4966","Maryland",14638
"4967","Maryland",38509067
"4968","Maryland",19435907
"4969","Maryland",18666879
"4970","Maryland",18532063
"4971","Maryland",134816
"4972","Maryland",406281
"4973","Maryland",5768710
"4974","Maryland",997906
"4975","Maryland",1059433
"4976","Maryland",1518366
"4977","Maryland",2193005
"4978","Maryland",742677
"4979","Maryland",1450328
"4980","Maryland",449714
"4981","Maryland",445174
"4982","Maryland",4540
"4983","Maryland",2128
"4984","Maryland",1115
"4985","Maryland",1297
"4986","Maryland",4216017
"4987","Maryland",3456544
"4988","Maryland",287039
"4989","Maryland",9187
"4990","Maryland",463247
"4991","Maryland",1231199
"4992","Maryland",1032074
"4993","Maryland",1407985
"4994","Maryland",480679
"4995","Maryland",258975
"4996","Maryland",668331
"4997","Maryland",1175593
"4998","Maryland",2435093
"4999","Maryland",465854
"5000","Maryland",909806
"5001","Massachusetts",102364669
"5002","Massachusetts",99465492
"5003","Massachusetts",30537672
"5004","Massachusetts",30274579
"5005","Massachusetts",263093
"5006","Massachusetts",113177
"5007","Massachusetts",135812
"5008","Massachusetts",14104
"5009","Massachusetts",51028094
"5010","Massachusetts",25000081
"5011","Massachusetts",25928743
"5012","Massachusetts",25302892
"5013","Massachusetts",625851
"5014","Massachusetts",99270
"5015","Massachusetts",10327365
"5016","Massachusetts",1401121
"5017","Massachusetts",840406
"5018","Massachusetts",2695972
"5019","Massachusetts",5389866
"5020","Massachusetts",970176
"5021","Massachusetts",4419690
"5022","Massachusetts",1931140
"5023","Massachusetts",1925328
"5024","Massachusetts",5812
"5025","Massachusetts",2494
"5026","Massachusetts",966
"5027","Massachusetts",2352
"5028","Massachusetts",2706124
"5029","Massachusetts",2109764
"5030","Massachusetts",175972
"5031","Massachusetts",11311
"5032","Massachusetts",409077
"5033","Massachusetts",1427602
"5034","Massachusetts",1507495
"5035","Massachusetts",1580603
"5036","Massachusetts",540515
"5037","Massachusetts",290472
"5038","Massachusetts",749616
"5039","Massachusetts",1318574
"5040","Massachusetts",2501709
"5041","Massachusetts",329582
"5042","Massachusetts",1331721
"5043","Michigan",140944563
"5044","Michigan",136751610
"5045","Michigan",53029175
"5046","Michigan",52557733
"5047","Michigan",471442
"5048","Michigan",321716
"5049","Michigan",101388
"5050","Michigan",48338
"5051","Michigan",62401973
"5052","Michigan",36143787
"5053","Michigan",26045909
"5054","Michigan",26005298
"5055","Michigan",40611
"5056","Michigan",212277
"5057","Michigan",10076803
"5058","Michigan",2245984
"5059","Michigan",2074067
"5060","Michigan",3164687
"5061","Michigan",2592065
"5062","Michigan",1002612
"5063","Michigan",1589453
"5064","Michigan",824965
"5065","Michigan",821974
"5066","Michigan",2991
"5067","Michigan",1201
"5068","Michigan",1301
"5069","Michigan",489
"5070","Michigan",5253795
"5071","Michigan",4053161
"5072","Michigan",179987
"5073","Michigan",14332
"5074","Michigan",1006315
"5075","Michigan",2817727
"5076","Michigan",2347172
"5077","Michigan",2291285
"5078","Michigan",791253
"5079","Michigan",418924
"5080","Michigan",1081108
"5081","Michigan",1901668
"5082","Michigan",5089582
"5083","Michigan",773461
"5084","Michigan",2242054
"5085","Minnesota",77907708
"5086","Minnesota",75503351
"5087","Minnesota",26549403
"5088","Minnesota",26117257
"5089","Minnesota",432146
"5090","Minnesota",344403
"5091","Minnesota",79792
"5092","Minnesota",7951
"5093","Minnesota",37412422
"5094","Minnesota",17055835
"5095","Minnesota",20220871
"5096","Minnesota",20178354
"5097","Minnesota",42517
"5098","Minnesota",135716
"5099","Minnesota",4959948
"5100","Minnesota",911240
"5101","Minnesota",759133
"5102","Minnesota",1058361
"5103","Minnesota",2231214
"5104","Minnesota",302496
"5105","Minnesota",1928718
"5106","Minnesota",1284923
"5107","Minnesota",1280202
"5108","Minnesota",4721
"5109","Minnesota",1897
"5110","Minnesota",1124
"5111","Minnesota",1700
"5112","Minnesota",3117109
"5113","Minnesota",2239573
"5114","Minnesota",103026
"5115","Minnesota",10269
"5116","Minnesota",764241
"5117","Minnesota",1595876
"5118","Minnesota",583670
"5119","Minnesota",1321001
"5120","Minnesota",466451
"5121","Minnesota",238656
"5122","Minnesota",615894
"5123","Minnesota",1083356
"5124","Minnesota",1646175
"5125","Minnesota",370587
"5126","Minnesota",516455
"5127","Mississippi",42175930
"5128","Mississippi",40952020
"5129","Mississippi",14063052
"5130","Mississippi",13849341
"5131","Mississippi",213711
"5132","Mississippi",142141
"5133","Mississippi",65934
"5134","Mississippi",5636
"5135","Mississippi",18223812
"5136","Mississippi",10905896
"5137","Mississippi",7099094
"5138","Mississippi",6957331
"5139","Mississippi",141763
"5140","Mississippi",218822
"5141","Mississippi",3320218
"5142","Mississippi",848635
"5143","Mississippi",1151882
"5144","Mississippi",796788
"5145","Mississippi",522913
"5146","Mississippi",22799
"5147","Mississippi",500114
"5148","Mississippi",76099
"5149","Mississippi",74985
"5150","Mississippi",1114
"5151","Mississippi",210
"5152","Mississippi",794
"5153","Mississippi",110
"5154","Mississippi",2484130
"5155","Mississippi",1944839
"5156","Mississippi",79943
"5157","Mississippi",3037
"5158","Mississippi",456311
"5159","Mississippi",907027
"5160","Mississippi",1877682
"5161","Mississippi",676596
"5162","Mississippi",244876
"5163","Mississippi",120569
"5164","Mississippi",311151
"5165","Mississippi",547314
"5166","Mississippi",3352558
"5167","Mississippi",365800
"5168","Mississippi",1834876
"5169","Missouri",84514286
"5170","Missouri",81925806
"5171","Missouri",29784292
"5172","Missouri",29137008
"5173","Missouri",647284
"5174","Missouri",521194
"5175","Missouri",113613
"5176","Missouri",12477
"5177","Missouri",38470668
"5178","Missouri",21865880
"5179","Missouri",16270184
"5180","Missouri",15933751
"5181","Missouri",336433
"5182","Missouri",334604
"5183","Missouri",4932408
"5184","Missouri",1082957
"5185","Missouri",1272647
"5186","Missouri",1606197
"5187","Missouri",970607
"5188","Missouri",137926
"5189","Missouri",832681
"5190","Missouri",259774
"5191","Missouri",256344
"5192","Missouri",3430
"5193","Missouri",822
"5194","Missouri",2319
"5195","Missouri",289
"5196","Missouri",4586394
"5197","Missouri",3485266
"5198","Missouri",147696
"5199","Missouri",9369
"5200","Missouri",944063
"5201","Missouri",1372472
"5202","Missouri",2519798
"5203","Missouri",1422668
"5204","Missouri",503078
"5205","Missouri",256820
"5206","Missouri",662770
"5207","Missouri",1165812
"5208","Missouri",4253485
"5209","Missouri",527208
"5210","Missouri",2453630
"5211","Montana",14819063
"5212","Montana",14345208
"5213","Montana",5797179
"5214","Montana",5481403
"5215","Montana",315776
"5216","Montana",179101
"5217","Montana",135539
"5218","Montana",1136
"5219","Montana",5941439
"5220","Montana",3403354
"5221","Montana",2465523
"5222","Montana",2392577
"5223","Montana",72946
"5224","Montana",72562
"5225","Montana",617124
"5226","Montana",125600
"5227","Montana",169299
"5228","Montana",154783
"5229","Montana",167442
"5230","Montana",14440
"5231","Montana",153002
"5232","Montana",130623
"5233","Montana",124116
"5234","Montana",6507
"5235","Montana",4966
"5236","Montana",1301
"5237","Montana",0
"5238","Montana",1214712
"5239","Montana",815150
"5240","Montana",37020
"5241","Montana",2081
"5242","Montana",360461
"5243","Montana",214008
"5244","Montana",430123
"5245","Montana",261512
"5246","Montana",94016
"5247","Montana",46778
"5248","Montana",120718
"5249","Montana",212343
"5250","Montana",653278
"5251","Montana",77251
"5252","Montana",406728
"5253","Nebraska",23714223
"5254","Nebraska",22883504
"5255","Nebraska",8787357
"5256","Nebraska",8258556
"5257","Nebraska",528801
"5258","Nebraska",510510
"5259","Nebraska",16810
"5260","Nebraska",1481
"5261","Nebraska",9907228
"5262","Nebraska",6012117
"5263","Nebraska",3746503
"5264","Nebraska",3732380
"5265","Nebraska",14123
"5266","Nebraska",148608
"5267","Nebraska",1211269
"5268","Nebraska",237204
"5269","Nebraska",315088
"5270","Nebraska",322240
"5271","Nebraska",336737
"5272","Nebraska",59436
"5273","Nebraska",277301
"5274","Nebraska",99977
"5275","Nebraska",96842
"5276","Nebraska",3135
"5277","Nebraska",238
"5278","Nebraska",2711
"5279","Nebraska",186
"5280","Nebraska",1504567
"5281","Nebraska",1149852
"5282","Nebraska",53935
"5283","Nebraska",3073
"5284","Nebraska",297707
"5285","Nebraska",476030
"5286","Nebraska",897076
"5287","Nebraska",455504
"5288","Nebraska",159536
"5289","Nebraska",82657
"5290","Nebraska",213311
"5291","Nebraska",375215
"5292","Nebraska",1344055
"5293","Nebraska",155064
"5294","Nebraska",873903
"5295","Nevada",39281946
"5296","Nevada",37924721
"5297","Nevada",12963403
"5298","Nevada",12812183
"5299","Nevada",151220
"5300","Nevada",85543
"5301","Nevada",59356
"5302","Nevada",6321
"5303","Nevada",16888425
"5304","Nevada",10181838
"5305","Nevada",6509494
"5306","Nevada",6296215
"5307","Nevada",213279
"5308","Nevada",197093
"5309","Nevada",2831941
"5310","Nevada",447693
"5311","Nevada",706546
"5312","Nevada",1017878
"5313","Nevada",659824
"5314","Nevada",85056
"5315","Nevada",574768
"5316","Nevada",517312
"5317","Nevada",514148
"5318","Nevada",3164
"5319","Nevada",1403
"5320","Nevada",264
"5321","Nevada",1497
"5322","Nevada",3055861
"5323","Nevada",2402557
"5324","Nevada",130196
"5325","Nevada",3686
"5326","Nevada",519422
"5327","Nevada",1091998
"5328","Nevada",575781
"5329","Nevada",737913
"5330","Nevada",249401
"5331","Nevada",136430
"5332","Nevada",352082
"5333","Nevada",619312
"5334","Nevada",1542669
"5335","Nevada",299996
"5336","Nevada",536127
"5337","New Hampshire",18866059
"5338","New Hampshire",18281246
"5339","New Hampshire",8074168
"5340","New Hampshire",8011679
"5341","New Hampshire",62489
"5342","New Hampshire",27368
"5343","New Hampshire",30782
"5344","New Hampshire",4339
"5345","New Hampshire",7500380
"5346","New Hampshire",4731220
"5347","New Hampshire",2731918
"5348","New Hampshire",2728928
"5349","New Hampshire",2990
"5350","New Hampshire",37242
"5351","New Hampshire",677061
"5352","New Hampshire",146596
"5353","New Hampshire",136224
"5354","New Hampshire",181309
"5355","New Hampshire",212932
"5356","New Hampshire",48418
"5357","New Hampshire",164514
"5358","New Hampshire",69280
"5359","New Hampshire",68935
"5360","New Hampshire",345
"5361","New Hampshire",127
"5362","New Hampshire",114
"5363","New Hampshire",104
"5364","New Hampshire",1005494
"5365","New Hampshire",688685
"5366","New Hampshire",43091
"5367","New Hampshire",2159
"5368","New Hampshire",271559
"5369","New Hampshire",686013
"5370","New Hampshire",268850
"5371","New Hampshire",322788
"5372","New Hampshire",116104
"5373","New Hampshire",57722
"5374","New Hampshire",148962
"5375","New Hampshire",262025
"5376","New Hampshire",437410
"5377","New Hampshire",57810
"5378","New Hampshire",243376
"5379","New Jersey",123214113
"5380","New Jersey",119288772
"5381","New Jersey",42685905
"5382","New Jersey",41375368
"5383","New Jersey",1310537
"5384","New Jersey",288732
"5385","New Jersey",461179
"5386","New Jersey",560626
"5387","New Jersey",55247960
"5388","New Jersey",30748651
"5389","New Jersey",24344334
"5390","New Jersey",23698196
"5391","New Jersey",646138
"5392","New Jersey",154975
"5393","New Jersey",9349736
"5394","New Jersey",1344820
"5395","New Jersey",1528197
"5396","New Jersey",1911605
"5397","New Jersey",4565114
"5398","New Jersey",1582018
"5399","New Jersey",2983096
"5400","New Jersey",2851555
"5401","New Jersey",2836850
"5402","New Jersey",14705
"5403","New Jersey",6115
"5404","New Jersey",2606
"5405","New Jersey",5984
"5406","New Jersey",2763888
"5407","New Jersey",2226987
"5408","New Jersey",184879
"5409","New Jersey",14604
"5410","New Jersey",337418
"5411","New Jersey",2946710
"5412","New Jersey",3443018
"5413","New Jersey",2136337
"5414","New Jersey",725174
"5415","New Jersey",394105
"5416","New Jersey",1017058
"5417","New Jersey",1789004
"5418","New Jersey",4674135
"5419","New Jersey",645867
"5420","New Jersey",2500071
"5421","New Mexico",31359771
"5422","New Mexico",30476504
"5423","New Mexico",9845924
"5424","New Mexico",9655731
"5425","New Mexico",190193
"5426","New Mexico",111470
"5427","New Mexico",76319
"5428","New Mexico",2404
"5429","New Mexico",14456234
"5430","New Mexico",6300999
"5431","New Mexico",8009661
"5432","New Mexico",8008102
"5433","New Mexico",1559
"5434","New Mexico",145574
"5435","New Mexico",2582501
"5436","New Mexico",444511
"5437","New Mexico",528820
"5438","New Mexico",1096424
"5439","New Mexico",512746
"5440","New Mexico",189508
"5441","New Mexico",323238
"5442","New Mexico",202013
"5443","New Mexico",198758
"5444","New Mexico",3255
"5445","New Mexico",2007
"5446","New Mexico",549
"5447","New Mexico",699
"5448","New Mexico",0
"5449","New Mexico",1991064
"5450","New Mexico",1554618
"5451","New Mexico",59288
"5452","New Mexico",3380
"5453","New Mexico",373778
"5454","New Mexico",878434
"5455","New Mexico",520334
"5456","New Mexico",483257
"5457","New Mexico",167730
"5458","New Mexico",88119
"5459","New Mexico",227408
"5460","New Mexico",400010
"5461","New Mexico",1126252
"5462","New Mexico",203896
"5463","New Mexico",393536
"5464","New York",307943089
"5465","New York",299799950
"5466","New York",86458813
"5467","New York",84127959
"5468","New York",2330854
"5469","New York",617950
"5470","New York",1667533
"5471","New York",45371
"5472","New York",168658716
"5473","New York",69437645
"5474","New York",98999825
"5475","New York",95505227
"5476","New York",3494598
"5477","New York",221246
"5478","New York",27163264
"5479","New York",5341702
"5480","New York",4065349
"5481","New York",8583104
"5482","New York",9173109
"5483","New York",4139002
"5484","New York",5034107
"5485","New York",3025040
"5486","New York",3013702
"5487","New York",11338
"5488","New York",4382
"5489","New York",2702
"5490","New York",4254
"5491","New York",5732719
"5492","New York",4535458
"5493","New York",371428
"5494","New York",24419
"5495","New York",801414
"5496","New York",4470133
"5497","New York",4291265
"5498","New York",4465320
"5499","New York",1564263
"5500","New York",810197
"5501","New York",2090860
"5502","New York",3677819
"5503","New York",7256796
"5504","New York",1526481
"5505","New York",1664966
"5506","North Carolina",152925103
"5507","North Carolina",148371167
"5508","North Carolina",50539246
"5509","North Carolina",50062285
"5510","North Carolina",476961
"5511","North Carolina",264363
"5512","North Carolina",178289
"5513","North Carolina",34309
"5514","North Carolina",65636008
"5515","North Carolina",35760591
"5516","North Carolina",28763009
"5517","North Carolina",28753252
"5518","North Carolina",9757
"5519","North Carolina",1112408
"5520","North Carolina",10713154
"5521","North Carolina",1963830
"5522","North Carolina",2453448
"5523","North Carolina",3429671
"5524","North Carolina",2866205
"5525","North Carolina",411853
"5526","North Carolina",2454352
"5527","North Carolina",308306
"5528","North Carolina",305363
"5529","North Carolina",2943
"5530","North Carolina",603
"5531","North Carolina",923
"5532","North Carolina",1417
"5533","North Carolina",11283726
"5534","North Carolina",9213481
"5535","North Carolina",481470
"5536","North Carolina",14618
"5537","North Carolina",1574157
"5538","North Carolina",3315433
"5539","North Carolina",6575294
"5540","North Carolina",2491564
"5541","North Carolina",864768
"5542","North Carolina",454326
"5543","North Carolina",1172470
"5544","North Carolina",2062372
"5545","North Carolina",9868650
"5546","North Carolina",972632
"5547","North Carolina",6442570
"5548","North Dakota",8922975
"5549","North Dakota",8594553
"5550","North Dakota",3332431
"5551","North Dakota",3168663
"5552","North Dakota",163768
"5553","North Dakota",96182
"5554","North Dakota",67322
"5555","North Dakota",264
"5556","North Dakota",3758662
"5557","North Dakota",2189130
"5558","North Dakota",1509160
"5559","North Dakota",1489664
"5560","North Dakota",19496
"5561","North Dakota",60372
"5562","North Dakota",439545
"5563","North Dakota",64692
"5564","North Dakota",103324
"5565","North Dakota",95031
"5566","North Dakota",176498
"5567","North Dakota",14154
"5568","North Dakota",162344
"5569","North Dakota",92105
"5570","North Dakota",90362
"5571","North Dakota",1743
"5572","North Dakota",1194
"5573","North Dakota",408
"5574","North Dakota",141
"5575","North Dakota",575668
"5576","North Dakota",399098
"5577","North Dakota",22538
"5578","North Dakota",1296
"5579","North Dakota",152736
"5580","North Dakota",149969
